,Event ID,Date,Short Name,Name,Date Time,Red Fighter Name,Blue Fighter Name,American Odd that Red Fighter Will Win,American Odd that Blue Fighter Will Win,Location,Country,Winner of the Fight,Title Bout?,Weight Class,Number of Rounds in Fight,Blue Significant Strikes Landed/min,Blue Significant Striking Accuracy,Blue Average Submissions Attempted/15min,Blue Average Takedowns Landed/15min,Blue Takedown Accuracy,Red Significant Strikes Landed/min,Red Significant Striking Accuracy,Red Average Submissions Attempted/15min,Red Average Takedowns Landed/15min,Red Takedown Accuracy
253,143,2020-08-29,UFC Fight Night,UFC Fight Night: Smith vs. Rakic,2020-08-29T18:00:00,Ji Yeon Kim,Alexa Grasso,230.0,-315.0,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Flyweight,3.0,5.25,0.41,0.6,0.19,0.33,4.49,0.33,0.0,0.0,0.0
254,143,2020-08-29,UFC Fight Night,UFC Fight Night: Smith vs. Rakic,2020-08-29T18:00:00,Ricardo Lamas,Bill Algeo,-335.0,240.0,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,3.0,9.8,0.53,0.0,0.0,0.0,2.88,0.45,1.0,1.63,0.32
255,143,2020-08-29,UFC Fight Night,UFC Fight Night: Smith vs. Rakic,2020-08-29T18:00:00,Maki Pitolo,Impa Kasanganay,115.0,-139.0,"Las Vegas, Nevada, USA",USA,Blue,False,Middleweight,3.0,5.53,0.58,0.0,2.5,1.0,4.95,0.45,0.6,2.27,0.66
256,143,2020-08-29,UFC Fight Night,UFC Fight Night: Smith vs. Rakic,2020-08-29T18:00:00,Mallory Martin,Hannah Cifers,-315.0,239.0,"Las Vegas, Nevada, USA",USA,Red,False,Women's Strawweight,3.0,4.68,0.43,0.3,0.29,1.0,4.56,0.59,0.0,3.53,0.62
257,143,2020-08-29,UFC Fight Night,UFC Fight Night: Smith vs. Rakic,2020-08-29T18:00:00,Alessio Di Chirico,Zak Cummings,-114.0,-109.0,"Las Vegas, Nevada, USA",USA,Blue,False,Middleweight,3.0,2.47,0.32,0.8,0.75,0.28,3.2,0.42,0.0,1.95,0.5
258,143,2020-08-29,UFC Fight Night,UFC Fight Night: Smith vs. Rakic,2020-08-29T18:00:00,Alex Caceres,Austin Springer,-225.0,176.0,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,3.0,3.46,0.63,1.1,4.24,0.44,4.14,0.49,0.7,0.55,0.76
259,143,2020-08-29,UFC Fight Night,UFC Fight Night: Smith vs. Rakic,2020-08-29T18:00:00,Polyana Viana,Emily Whitmire,110.0,-139.0,"Las Vegas, Nevada, USA",USA,Red,False,Women's Strawweight,3.0,2.84,0.31,0.6,1.18,0.66,3.89,0.41,1.3,1.29,0.37
260,143,2020-08-29,UFC Fight Night,UFC Fight Night: Smith vs. Rakic,2020-08-29T18:00:00,Sean Brady,Christian Aguilera,-455.0,330.0,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,3.0,10.17,0.43,0.0,0.0,0.0,5.53,0.55,0.5,3.0,0.5
261,150,2020-09-05,UFC Fight Night,UFC Fight Night: Overeem vs. Sakai,2020-09-05T19:00:00,Alistair Overeem,Augusto Sakai,-159.0,130.0,"Las Vegas, Nevada, USA",USA,Red,False,Heavyweight,5.0,5.45,0.46,0.0,0.19,0.5,3.66,0.63,0.9,1.4,0.54
262,150,2020-09-05,UFC Fight Night,UFC Fight Night: Overeem vs. Sakai,2020-09-05T19:00:00,Ovince Saint Preux,Alonzo Menifield,110.0,-134.0,"Las Vegas, Nevada, USA",USA,Red,False,Light Heavyweight,3.0,3.75,0.47,0.0,0.0,0.0,2.6,0.46,0.6,1.27,0.4
263,150,2020-09-05,UFC Fight Night,UFC Fight Night: Overeem vs. Sakai,2020-09-05T19:00:00,Michel Pereira,Zelim Imadaev,-112.0,-112.0,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,3.0,3.69,0.41,0.0,0.6,0.5,3.04,0.51,0.0,2.0,0.57
264,150,2020-09-05,UFC Fight Night,UFC Fight Night: Overeem vs. Sakai,2020-09-05T19:00:00,Brian Kelleher,Ray Rodriguez,-380.0,315.0,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,3.0,1.24,0.32,0.0,2.32,0.5,4.45,0.4,0.8,1.2,0.25
265,150,2020-09-05,UFC Fight Night,UFC Fight Night: Overeem vs. Sakai,2020-09-05T19:00:00,Andre Muniz,Bartosz Fabinski,132.0,-165.0,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,3.0,2.22,0.7,0.0,7.17,0.7,2.27,0.59,1.4,2.83,0.35
266,150,2020-09-05,UFC Fight Night,UFC Fight Night: Overeem vs. Sakai,2020-09-05T19:00:00,Viviane Araujo,Montana De La Rosa,-182.0,145.0,"Las Vegas, Nevada, USA",USA,Red,False,Women's Flyweight,3.0,2.3,0.33,1.9,2.22,0.33,4.51,0.47,0.0,2.57,0.58
267,150,2020-09-05,UFC Fight Night,UFC Fight Night: Overeem vs. Sakai,2020-09-05T19:00:00,Cole Smith,Hunter Azure,185.0,-235.0,"Las Vegas, Nevada, USA",USA,Blue,False,Bantamweight,3.0,4.71,0.49,1.9,1.55,0.33,1.63,0.33,1.0,1.5,0.3
268,151,2020-09-12,UFC Fight Night,UFC Fight Night: Waterson vs. Hill,2020-09-12T17:00:00,Michelle Waterson,Angela Hill,105.0,-125.0,"Las Vegas, Nevada, USA",USA,Red,False,Women's Strawweight,5.0,5.76,0.49,0.2,0.47,0.37,3.31,0.52,1.1,1.68,0.5
269,151,2020-09-12,UFC Fight Night,UFC Fight Night: Waterson vs. Hill,2020-09-12T17:00:00,Ottman Azaitar,Khama Worthy,110.0,-137.0,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,3.0,4.44,0.5,0.9,0.0,0.0,7.61,0.5,0.0,0.0,0.0
270,151,2020-09-12,UFC Fight Night,UFC Fight Night: Waterson vs. Hill,2020-09-12T17:00:00,Roxanne Modafferi,Andrea Lee,240.0,-335.0,"Las Vegas, Nevada, USA",USA,Red,False,Women's Flyweight,3.0,5.4,0.48,0.6,1.4,0.38,3.04,0.3,0.1,1.29,0.21
271,151,2020-09-12,UFC Fight Night,UFC Fight Night: Waterson vs. Hill,2020-09-12T17:00:00,Ed Herman,Mike Rodriguez,195.0,-250.0,"Las Vegas, Nevada, USA",USA,Red,False,Light Heavyweight,3.0,4.59,0.54,0.0,0.0,0.0,3.33,0.49,1.2,2.2,0.48
272,151,2020-09-12,UFC Fight Night,UFC Fight Night: Waterson vs. Hill,2020-09-12T17:00:00,Billy Quarantillo,Kyle Nelson,-250.0,195.0,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,3.0,2.73,0.36,2.8,1.41,0.16,7.43,0.79,3.1,1.34,0.42
273,151,2020-09-12,UFC Fight Night,UFC Fight Night: Waterson vs. Hill,2020-09-12T17:00:00,Julia Avila,Sijara Eubanks,-305.0,230.0,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Bantamweight,3.0,4.95,0.41,0.0,2.0,0.5,3.9,0.42,0.0,0.0,0.0
274,151,2020-09-12,UFC Fight Night,UFC Fight Night: Waterson vs. Hill,2020-09-12T17:00:00,Roosevelt Roberts,Kevin Croom,-385.0,286.0,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,3.0,0.0,0.0,0.0,0.0,0.0,3.02,0.49,1.1,1.77,0.57
275,151,2020-09-12,UFC Fight Night,UFC Fight Night: Waterson vs. Hill,2020-09-12T17:00:00,Alexandr Romanov,Roque Martinez,-360.0,275.0,"Las Vegas, Nevada, USA",USA,Red,False,Heavyweight,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,151,2020-09-12,UFC Fight Night,UFC Fight Night: Waterson vs. Hill,2020-09-12T17:00:00,Bobby Green,Alan Patrick,-295.0,227.0,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,3.0,1.88,0.43,0.4,3.92,0.4,5.22,0.5,0.4,1.33,0.36
277,151,2020-09-12,UFC Fight Night,UFC Fight Night: Waterson vs. Hill,2020-09-12T17:00:00,Brok Weaver,Jalin Turner,306.0,-420.0,"Las Vegas, Nevada, USA",USA,Blue,False,Catch Weight,3.0,5.95,0.48,1.8,0.46,0.5,4.37,0.62,0.6,0.0,0.0
278,151,2020-09-12,UFC Fight Night,UFC Fight Night: Waterson vs. Hill,2020-09-12T17:00:00,Bryan Barberena,Anthony Ivy,-278.0,215.0,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,3.0,4.07,0.36,0.0,0.0,0.0,5.65,0.48,0.3,0.26,0.33
279,151,2020-09-12,UFC Fight Night,UFC Fight Night: Waterson vs. Hill,2020-09-12T17:00:00,Sabina Mazo,Justine Kish,-265.0,200.0,"Las Vegas, Nevada, USA",USA,Red,False,Women's Flyweight,3.0,4.28,0.49,0.2,1.0,0.35,6.44,0.45,0.0,1.33,1.0
280,146,2020-09-19,UFC Fight Night,UFC Fight Night: Covington vs. Woodley,2020-09-19T17:00:00,Colby Covington,Tyron Woodley,-335.0,260.0,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,5.0,2.38,0.49,0.4,1.11,0.39,4.17,0.37,0.2,4.91,0.51
281,146,2020-09-19,UFC Fight Night,UFC Fight Night: Covington vs. Woodley,2020-09-19T17:00:00,Khamzat Chimaev,Gerald Meerschaert,-400.0,300.0,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,3.0,3.31,0.42,1.7,2.34,0.43,8.88,0.72,3.2,4.81,0.75
282,146,2020-09-19,UFC Fight Night,UFC Fight Night: Covington vs. Woodley,2020-09-19T17:00:00,Johnny Walker,Ryan Spann,-125.0,100.0,"Las Vegas, Nevada, USA",USA,Red,False,Light Heavyweight,3.0,3.32,0.43,1.9,1.13,0.3,4.01,0.7,1.3,0.43,1.0
283,146,2020-09-19,UFC Fight Night,UFC Fight Night: Covington vs. Woodley,2020-09-19T17:00:00,Mackenzie Dern,Randa Markos,-177.0,140.0,"Las Vegas, Nevada, USA",USA,Red,False,Women's Strawweight,3.0,2.96,0.41,0.2,1.35,0.28,3.14,0.32,1.3,0.43,0.07
284,146,2020-09-19,UFC Fight Night,UFC Fight Night: Covington vs. Woodley,2020-09-19T17:00:00,Kevin Holland,Darren Stewart,-265.0,205.0,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,3.0,2.97,0.43,0.2,1.32,0.42,4.65,0.55,1.0,1.12,0.43
285,146,2020-09-19,UFC Fight Night,UFC Fight Night: Covington vs. Woodley,2020-09-19T17:00:00,Jordan Espinosa,David Dvorak,-112.0,-112.0,"Las Vegas, Nevada, USA",USA,Blue,False,Flyweight,3.0,4.47,0.5,0.0,0.0,0.0,5.49,0.6,0.3,1.19,0.3
286,146,2020-09-19,UFC Fight Night,UFC Fight Night: Covington vs. Woodley,2020-09-19T17:00:00,Mirsad Bektic,Damon Jackson,-375.0,277.0,"Las Vegas, Nevada, USA",USA,Blue,False,Featherweight,3.0,2.71,0.35,0.0,1.77,0.2,2.59,0.41,0.5,3.32,0.47
287,146,2020-09-19,UFC Fight Night,UFC Fight Night: Covington vs. Woodley,2020-09-19T17:00:00,Mayra Bueno Silva,Mara Romero Borella,-275.0,210.0,"Las Vegas, Nevada, USA",USA,Red,False,Women's Flyweight,3.0,2.54,0.37,0.2,1.66,0.43,4.87,0.54,1.4,0.0,0.0
288,146,2020-09-19,UFC Fight Night,UFC Fight Night: Covington vs. Woodley,2020-09-19T17:00:00,Jessica-Rose Clark,Sarah Alpar,-230.0,180.0,"Las Vegas, Nevada, USA",USA,Red,False,Women's Bantamweight,3.0,4.42,0.61,1.9,3.79,0.66,4.53,0.47,0.5,1.0,0.5
289,146,2020-09-19,UFC Fight Night,UFC Fight Night: Covington vs. Woodley,2020-09-19T17:00:00,Darrick Minner,TJ Laramie,245.0,-335.0,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,3.0,3.2,0.59,0.0,3.0,1.0,2.3,0.55,3.3,1.65,0.33
290,146,2020-09-19,UFC Fight Night,UFC Fight Night: Covington vs. Woodley,2020-09-19T17:00:00,Journey Newson,Randy Costa,-137.0,110.0,"Las Vegas, Nevada, USA",USA,Blue,False,Bantamweight,3.0,8.05,0.46,0.0,0.0,0.0,2.81,0.33,1.0,0.0,0.0
291,146,2020-09-19,UFC Fight Night,UFC Fight Night: Covington vs. Woodley,2020-09-19T17:00:00,Andre Ewell,Irwin Rivera,-240.0,187.0,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,3.0,2.33,0.41,0.0,1.0,0.22,3.74,0.4,0.0,0.21,0.5
292,146,2020-09-19,UFC Fight Night,UFC Fight Night: Covington vs. Woodley,2020-09-19T17:00:00,Tyson Nam,Jerome Rivera,-190.0,150.0,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,3.0,3.2,0.45,0.0,0.0,0.0,3.01,0.28,0.0,0.0,0.0
293,144,2020-09-26,UFC 253,UFC 253: Adesanya vs. Costa,2020-09-26T19:00:00,Israel Adesanya,Paulo Costa,-186.0,151.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,True,Middleweight,5.0,8.43,0.57,0.0,0.0,0.0,3.96,0.48,0.3,0.0,0.0
294,144,2020-09-26,UFC 253,UFC 253: Adesanya vs. Costa,2020-09-26T19:00:00,Dominick Reyes,Jan Blachowicz,-265.0,215.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,True,Light Heavyweight,5.0,3.45,0.48,0.3,1.16,0.52,4.88,0.49,0.2,0.24,0.16
295,144,2020-09-26,UFC 253,UFC 253: Adesanya vs. Costa,2020-09-26T19:00:00,Kai Kara-France,Brandon Royval,-240.0,188.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Flyweight,3.0,1.93,0.48,3.6,1.81,1.0,5.27,0.38,0.0,0.6,0.25
296,144,2020-09-26,UFC 253,UFC 253: Adesanya vs. Costa,2020-09-26T19:00:00,Ketlen Vieira,Sijara Eubanks,-190.0,150.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Women's Bantamweight,3.0,4.71,0.42,0.5,2.17,0.48,2.74,0.35,0.8,2.03,0.57
297,144,2020-09-26,UFC 253,UFC 253: Adesanya vs. Costa,2020-09-26T19:00:00,Hakeem Dawodu,Zubaira Tukhugov,115.0,-143.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Featherweight,3.0,2.58,0.38,0.0,2.88,0.56,5.28,0.46,0.0,0.0,0.0
298,144,2020-09-26,UFC 253,UFC 253: Adesanya vs. Costa,2020-09-26T19:00:00,Brad Riddell,Alex Da Silva,-335.0,253.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Lightweight,3.0,1.08,0.43,0.0,2.59,0.57,4.3,0.57,0.0,1.0,1.0
299,144,2020-09-26,UFC 253,UFC 253: Adesanya vs. Costa,2020-09-26T19:00:00,Diego Sanchez,Jake Matthews,470.0,-715.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Welterweight,3.0,2.98,0.46,0.7,2.2,0.41,2.73,0.38,0.9,1.57,0.24
300,144,2020-09-26,UFC 253,UFC 253: Adesanya vs. Costa,2020-09-26T19:00:00,Shane Young,Ludovit Klein,108.0,-129.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Featherweight,3.0,0.0,0.0,0.0,0.0,0.0,6.1,0.4,0.0,0.76,0.25
301,144,2020-09-26,UFC 253,UFC 253: Adesanya vs. Costa,2020-09-26T19:00:00,William Knight,Aleksa Camur,134.0,-167.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Light Heavyweight,3.0,5.96,0.53,0.0,0.72,0.5,6.61,0.78,0.0,3.54,0.57
302,144,2020-09-26,UFC 253,UFC 253: Adesanya vs. Costa,2020-09-26T19:00:00,Juan Espino,Jeff Hughes,-305.0,233.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Heavyweight,3.0,4.34,0.51,0.0,0.78,0.5,6.11,0.95,8.3,8.33,1.0
303,144,2020-09-26,UFC 253,UFC 253: Adesanya vs. Costa,2020-09-26T19:00:00,Khadis Ibragimov,Danilo Marques,-182.0,150.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Light Heavyweight,3.0,0.0,0.0,0.0,0.0,0.0,4.64,0.51,0.0,1.44,0.3
304,147,2020-10-03,UFC Fight Night,UFC Fight Night: Holm vs. Aldana,2020-10-03T19:30:00,Holly Holm,Irene Aldana,-125.0,103.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Women's Bantamweight,5.0,6.16,0.38,0.1,0.28,0.5,2.75,0.35,0.1,0.5,0.27
305,147,2020-10-03,UFC Fight Night,UFC Fight Night: Holm vs. Aldana,2020-10-03T19:30:00,Yorgan De Castro,Carlos Felipe,-265.0,205.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Heavyweight,3.0,2.93,0.36,0.0,0.0,0.0,2.19,0.41,0.0,0.0,0.0
306,147,2020-10-03,UFC Fight Night,UFC Fight Night: Holm vs. Aldana,2020-10-03T19:30:00,Germaine de Randamie,Julianna Pena,-150.0,122.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Women's Bantamweight,3.0,2.96,0.51,0.9,2.6,0.52,2.72,0.47,0.2,0.0,0.0
307,147,2020-10-03,UFC Fight Night,UFC Fight Night: Holm vs. Aldana,2020-10-03T19:30:00,Kyler Phillips,Cameron Else,-480.0,342.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Bantamweight,3.0,0.0,0.0,0.0,0.0,0.0,6.53,0.53,0.9,1.9,0.5
308,147,2020-10-03,UFC Fight Night,UFC Fight Night: Holm vs. Aldana,2020-10-03T19:30:00,Dequan Townsend,Dusko Todorovic,245.0,-335.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Middleweight,3.0,6.8,0.71,0.0,0.0,0.0,1.15,0.35,0.0,0.0,0.0
309,147,2020-10-03,UFC Fight Night,UFC Fight Night: Holm vs. Aldana,2020-10-03T19:30:00,Carlos Condit,Court McGee,111.0,-137.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Welterweight,3.0,4.86,0.35,0.4,1.71,0.21,3.56,0.39,1.2,0.58,0.55
310,147,2020-10-03,UFC Fight Night,UFC Fight Night: Holm vs. Aldana,2020-10-03T19:30:00,Jordan Williams,Nassourdine Imavov,-125.0,105.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Middleweight,3.0,0.0,0.0,0.0,0.0,0.0,8.05,0.55,0.0,1.45,1.0
311,147,2020-10-03,UFC Fight Night,UFC Fight Night: Holm vs. Aldana,2020-10-03T19:30:00,Loma Lookboonmee,Jinh Yu Frey,-150.0,120.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Women's Strawweight,3.0,2.09,0.56,0.0,0.0,0.0,5.07,0.54,0.0,1.0,0.28
312,147,2020-10-03,UFC Fight Night,UFC Fight Night: Holm vs. Aldana,2020-10-03T19:30:00,Casey Kenney,Heili Alateng,-335.0,246.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Bantamweight,3.0,2.77,0.37,0.0,3.5,0.35,3.66,0.42,0.8,1.35,0.5
313,147,2020-10-03,UFC Fight Night,UFC Fight Night: Holm vs. Aldana,2020-10-03T19:30:00,Luigi Vendramini,Jessin Ayari,-109.0,-114.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Lightweight,3.0,3.58,0.38,0.3,0.0,0.0,0.63,0.23,2.4,0.0,0.0
314,155,2020-10-10,UFC Fight Night,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10T17:00:00,Marlon Moraes,Cory Sandhagen,115.0,-141.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Bantamweight,5.0,6.95,0.48,0.6,1.2,0.5,3.53,0.39,0.5,0.46,0.25
315,155,2020-10-10,UFC Fight Night,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10T17:00:00,Edson Barboza,Makwan Amirkhani,-286.0,225.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Featherweight,3.0,1.55,0.46,1.6,3.45,0.36,4.08,0.43,0.1,0.46,0.44
316,155,2020-10-10,UFC Fight Night,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10T17:00:00,Ben Rothwell,Marcin Tybura,-159.0,130.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Heavyweight,3.0,3.32,0.5,0.1,1.69,0.48,3.37,0.43,0.3,0.68,0.33
317,155,2020-10-10,UFC Fight Night,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10T17:00:00,Markus Perez,Dricus Du Plessis,133.0,-167.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Middleweight,3.0,0.0,0.0,0.0,0.0,0.0,2.75,0.48,1.1,1.08,0.26
318,155,2020-10-10,UFC Fight Night,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10T17:00:00,Tom Aspinall,Alan Baudot,-560.0,400.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Heavyweight,3.0,0.0,0.0,0.0,0.0,0.0,13.33,0.1,0.0,0.0,0.0
319,155,2020-10-10,UFC Fight Night,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10T17:00:00,Youssef Zalal,Ilia Topuria,-162.0,130.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Featherweight,3.0,0.0,0.0,0.0,0.0,0.0,3.2,0.55,1.7,3.0,0.47
320,155,2020-10-10,UFC Fight Night,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10T17:00:00,Tom Breese,KB Bhullar,-275.0,210.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Middleweight,3.0,0.0,0.0,0.0,0.0,0.0,3.55,0.5,0.3,0.0,0.0
321,155,2020-10-10,UFC Fight Night,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10T17:00:00,Chris Daukaus,Rodrigo Nascimento,205.0,-265.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Heavyweight,3.0,4.44,0.56,2.9,2.9,1.0,8.28,0.62,0.0,0.0,0.0
322,155,2020-10-10,UFC Fight Night,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10T17:00:00,Impa Kasanganay,Joaquin Buckley,-265.0,200.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Middleweight,3.0,3.8,0.33,0.0,0.0,0.0,5.58,0.52,0.0,1.67,0.83
323,155,2020-10-10,UFC Fight Night,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10T17:00:00,Ali AlQaisi,Tony Kelley,190.0,-245.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Bantamweight,3.0,7.6,0.5,0.0,0.0,0.0,2.93,0.41,1.0,2.0,0.22
324,155,2020-10-10,UFC Fight Night,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10T17:00:00,Giga Chikadze,Omar Morales,136.0,-175.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Featherweight,3.0,3.85,0.37,0.0,0.42,1.0,3.31,0.44,0.0,0.51,0.5
325,155,2020-10-10,UFC Fight Night,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10T17:00:00,Tracy Cortez,Stephanie Egger,-205.0,160.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Women's Bantamweight,3.0,0.0,0.0,0.0,0.0,0.0,4.83,0.54,0.0,3.0,0.37
326,155,2020-10-10,UFC Fight Night,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10T17:00:00,Bruno Silva,Tagir Ulanbekov,321.0,-455.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Flyweight,3.0,0.0,0.0,0.0,0.0,0.0,2.32,0.44,0.0,2.68,0.22
327,154,2020-10-17,UFC Fight Night,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17T16:00:00,Brian Ortega,Chan Sung Jung,160.0,-200.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Featherweight,5.0,4.58,0.41,0.6,0.78,0.41,4.07,0.33,1.4,0.51,0.16
328,154,2020-10-17,UFC Fight Night,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17T16:00:00,Katlyn Chookagian,Jessica Andrade,130.0,-159.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Women's Flyweight,3.0,6.4,0.49,0.4,3.02,0.57,4.19,0.35,0.5,0.31,0.15
329,154,2020-10-17,UFC Fight Night,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17T16:00:00,Jimmy Crute,Modestas Bukauskas,-335.0,250.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Light Heavyweight,3.0,3.6,0.36,0.0,0.0,0.0,4.08,0.55,2.6,4.63,0.81
330,154,2020-10-17,UFC Fight Night,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17T16:00:00,Claudio Silva,James Krause,120.0,-150.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Welterweight,3.0,4.65,0.48,1.0,1.05,0.18,2.8,0.51,2.1,3.32,0.33
331,154,2020-10-17,UFC Fight Night,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17T16:00:00,Thomas Almeida,Jonathan Martinez,-139.0,110.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Featherweight,3.0,4.22,0.5,0.0,0.64,0.37,5.66,0.45,0.0,0.0,0.0
332,154,2020-10-17,UFC Fight Night,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17T16:00:00,Mateusz Gamrot,Guram Kutateladze,-335.0,245.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Lightweight,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,154,2020-10-17,UFC Fight Night,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17T16:00:00,Gillian Robertson,Poliana Botelho,-215.0,169.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Women's Flyweight,3.0,3.65,0.58,0.0,1.27,1.0,1.96,0.48,1.2,3.33,0.52
334,154,2020-10-17,UFC Fight Night,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17T16:00:00,Junyong Park,John Phillips,-278.0,215.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Middleweight,3.0,2.25,0.34,0.0,0.0,0.0,6.41,0.47,0.0,3.04,0.5
335,154,2020-10-17,UFC Fight Night,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17T16:00:00,Jamie Mullarkey,Fares Ziam,-137.0,110.0,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Lightweight,3.0,0.67,0.32,0.0,0.0,0.0,2.4,0.37,1.0,3.0,0.2
